#redshift(0)	 ID(1)	hostHalo(2)	numSubStruct(3)	Mvir(4)	npart(5)	Xc(6)	Yc(7)	Zc(8)	VXc(9)	VYc(10)	VZc(11)	Rvir(12)	Rmax(13)	r2(14)	mbp_offset(15)	com_offset(16)	Vmax(17)	v_esc(18)	sigV(19)	lambda(20)	lambdaE(21)	Lx(22)	Ly(23)	Lz(24)	b(25)	c(26)	Eax(27)	Eay(28)	Eaz(29)	Ebx(30)	Eby(31)	Ebz(32)	Ecx(33)	Ecy(34)	Ecz(35)	ovdens(36)	nbins(37)	fMhires(38)	Ekin(39)	Epot(40)	SurfP(41)	Phi0(42)	cNFW(43)	mbp_Vx(44)	mbp_Vy(45)	mbp_Vz(46)	mbp_x(47)	mbp_y(48)	mbp_z(49)	com_x(50)	com_y(51)	com_z(52)	n_gas(53)	M_gas(54)	lambda_gas(55)	lambdaE_gas(56)	Lx_gas(57)	Ly_gas(58)	Lz_gas(59)	b_gas(60)	c_gas(61)	Eax_gas(62)	Eay_gas(63)	Eaz_gas(64)	Ebx_gas(65)	Eby_gas(66)	Ebz_gas(67)	Ecx_gas(68)	Ecy_gas(69)	Ecz_gas(70)	Ekin_gas(71)	Epot_gas(72)	n_star(73)	M_star(74)	lambda_star(75)	lambdaE_star(76)	Lx_star(77)	Ly_star(78)	Lz_star(79)	b_star(80)	c_star(81)	Eax_star(82)	Eay_star(83)	Eaz_star(84)	Ebx_star(85)	Eby_star(86)	Ebz_star(87)	Ecx_star(88)	Ecy_star(89)	Ecz_star(90)	Ekin_star(91)	Epot_star(92)	
0.725000	         0	        -1	       809	 5.97064e+11	  35988867	  29691.03061450	  30514.30512148	  31915.98848813	  -50.29	   76.00	   88.72	    204.57	     85.77	   0.61376	   0.05626	   6.11547	  165.18	  208.127854	  175.31	  0.015261	    0.015536	      0.1339	      0.4772	     -0.8685	  0.915068	  0.814029	 -0.029479	  0.896686	 -0.441684	 -0.529295	  0.360838	  0.767882	  0.847926	  0.256417	  0.463974	  144.98	    43	1.000000	 9.17462e+15	-1.58742e+16	-1.36171e+15	      173043	     7.06978	  -79.46	  142.74	  -33.59	       29.691081	        30.51433	       31.915984	       29695.906	        30510.62	       31915.765	   9525014	 5.10486e+10	  0.053780	  0.017242	 -0.068480	  0.050808	 -0.996358	  0.846382	  0.815572	 -0.355830	  0.909848	 -0.213452	 -0.782171	 -0.164940	  0.600836	  0.511463	  0.380752	  0.770347	 8.08867e+14	-1.47338e+15	   5185341	 2.04977e+10	  0.002720	  0.001087	  0.765244	  0.499992	  0.405475	  0.763025	  0.574443	 -0.667310	 -0.113657	  0.736057	 -0.140158	  0.989794	  0.025770	  0.731473	  0.085968	  0.676429	 2.51651e+14	-1.28446e+15
0.730000	         0	        -1	       818	 5.96969e+11	  35955984	  29692.53807758	  30512.07088015	  31913.92959431	  -50.54	   76.16	   88.87	    204.66	     61.84	   0.06095	   0.05534	   6.48964	  168.30	  208.356843	  175.40	  0.015302	    0.015515	      0.1535	      0.4874	     -0.8596	  0.919137	  0.816103	 -0.044487	  0.902900	 -0.427543	 -0.524304	  0.343189	  0.779312	  0.850368	  0.258831	  0.458126	  145.18	    43	1.000000	 9.18323e+15	-1.58431e+16	-1.35568e+15	      169756	     7.76221	 -165.48	  449.43	  217.81	        29.69252	        30.51212	       31.913949	       29697.662	       30508.181	       31913.077	   9527838	 5.10263e+10	  0.053587	  0.017029	 -0.073271	  0.050566	 -0.996029	  0.845286	  0.813202	 -0.367002	  0.908842	 -0.198283	  0.795203	  0.195922	 -0.573818	  0.482662	  0.368267	  0.794617	 8.01268e+14	 -1.4554e+15	   5146283	 2.03426e+10	  0.002828	  0.001118	  0.767305	  0.515738	  0.381127	  0.751360	  0.567918	 -0.676340	 -0.061580	  0.734011	 -0.099662	  0.994986	 -0.008357	  0.729817	  0.078805	  0.679086	 2.40682e+14	-1.25262e+15
0.735000	         0	        -1	       793	 5.97034e+11	  35931904	  29694.25688449	  30509.82408426	  31911.76957264	  -50.50	   76.38	   89.12	    204.76	     62.85	   0.31277	   0.07088	   6.77710	  168.41	  208.605914	  175.88	  0.015444	    0.015617	      0.1716	      0.5006	     -0.8485	  0.923066	  0.817921	 -0.060487	  0.910442	 -0.409191	 -0.517884	  0.321824	  0.792607	  0.853310	  0.259856	  0.452037	  145.38	    43	1.000000	 9.23477e+15	 -1.5875e+16	-1.34475e+15	      165650	     7.73983	  152.13	 -218.62	   96.17	       29.694235	       30.509791	       31.911711	       29699.468	        30505.73	        31910.35	   9529741	 5.09966e+10	  0.053475	  0.016851	 -0.073797	  0.053935	 -0.995814	  0.845137	  0.811689	 -0.379322	  0.906949	 -0.183187	  0.803019	  0.224337	 -0.552118	  0.459647	  0.356533	  0.813393	 8.14622e+14	-1.45944e+15	   5110913	 2.02054e+10	  0.002846	  0.001119	  0.775718	  0.511211	  0.370032	  0.739257	  0.560787	 -0.682332	 -0.014043	  0.730907	 -0.061501	  0.997374	 -0.038251	  0.728450	  0.071052	  0.681404	 2.40369e+14	-1.24452e+15
0.740000	         0	        -1	       856	 5.97192e+11	  35911993	  29695.82151531	  30507.43473342	  31909.56199319	  -50.69	   76.74	   89.11	    204.88	     64.48	   0.45044	   0.03810	   7.13500	  168.36	  208.866499	  176.44	  0.015548	    0.015705	      0.1891	      0.5089	     -0.8398	  0.926654	  0.819708	 -0.075984	  0.918694	 -0.387592	 -0.508523	  0.298659	  0.807593	  0.857689	  0.258464	  0.444484	  145.58	    43	1.000000	 9.29516e+15	-1.59389e+16	-1.33807e+15	      173507	     7.68013	 -179.59	  248.11	  215.77	       29.695859	       30.507442	       31.909561	       29701.277	       30503.242	       31907.674	   9535996	 5.09806e+10	  0.053377	  0.016889	 -0.071652	  0.056370	 -0.995836	  0.844562	  0.811300	 -0.393579	  0.903660	 -0.168803	  0.809394	  0.253575	 -0.529699	  0.435864	  0.345106	  0.831219	 8.25376e+14	-1.47729e+15	   5071921	 2.00622e+10	  0.002860	  0.001123	  0.785679	  0.513488	  0.345019	  0.728049	  0.554645	 -0.685714	  0.028993	  0.727294	 -0.023727	  0.997785	 -0.062147	  0.727485	  0.059871	  0.683507	 2.47033e+14	 -1.2505e+15
0.744000	         0	        -1	       864	 5.96851e+11	  35875097	  29697.50572076	  30504.95103745	  31907.44303139	  -50.93	   76.92	   89.13	    204.93	     60.11	   0.35582	   0.05983	   7.50572	  169.25	  209.068266	  176.64	  0.015654	    0.015768	       0.206	      0.5168	      -0.831	  0.929712	  0.819641	 -0.089769	  0.928693	 -0.359821	 -0.504118	  0.269213	  0.820603	  0.858957	  0.255057	  0.444004	  145.79	    43	1.000000	 9.31146e+15	-1.59272e+16	 -1.3136e+15	      166011	     7.85175	   29.10	   56.27	 -185.90	       29.697565	        30.50496	        31.90744	       29703.174	       30500.661	       31905.034	   9560275	  5.1064e+10	  0.053229	  0.016854	 -0.069561	  0.060159	 -0.995762	  0.844321	  0.811421	 -0.408730	  0.899740	 -0.152993	  0.816337	  0.285465	 -0.502100	  0.408085	  0.330117	  0.851169	  8.2986e+14	-1.48356e+15	   5018554	 1.98304e+10	  0.002901	  0.001126	  0.790388	  0.523103	  0.318826	  0.717153	  0.547104	 -0.686276	  0.067380	  0.724214	  0.010534	  0.996516	 -0.082732	  0.727265	  0.049148	  0.684594	 2.22216e+14	-1.20538e+15
0.749000	         0	        -1	       847	 5.97078e+11	  35866571	  29699.05513556	  30502.40717707	  31905.36242352	  -51.03	   76.94	   89.16	    205.06	     58.67	   0.67319	   0.05845	   7.96147	  169.68	  209.334990	  177.34	  0.015804	    0.015870	       0.231	      0.5234	     -0.8202	  0.931090	  0.820229	 -0.109277	  0.937144	 -0.331390	 -0.498203	  0.236852	  0.834083	  0.860147	  0.256246	  0.441005	  145.99	    43	1.000000	 9.38867e+15	-1.59837e+16	-1.29976e+15	      161512	       7.901	 -169.08	  105.03	   15.18	       29.699112	       30.502421	       31.905355	       29704.998	       30498.035	       31902.371	   9562149	 5.10412e+10	  0.053206	  0.016664	 -0.070566	  0.063253	 -0.995500	  0.844167	  0.810632	 -0.423668	  0.895824	 -0.134180	  0.821261	  0.317387	 -0.474126	  0.382146	  0.311069	  0.870173	 8.49715e+14	-1.49122e+15	   4994627	 1.97465e+10	  0.002930	  0.001132	  0.793182	  0.535234	  0.290495	  0.706792	  0.538531	 -0.686068	  0.100885	  0.720509	  0.041530	  0.994155	 -0.099656	  0.726351	  0.038449	  0.686248	 2.25641e+14	-1.20139e+15
0.754000	         0	        -1	       857	 5.97845e+11	  35893889	  29700.96634775	  30500.29473617	  31903.11993837	  -50.99	   77.03	   89.20	    205.24	     58.36	   0.31839	   0.04659	   8.37467	  170.00	  209.658562	  178.15	  0.016064	    0.016180	      0.2495	      0.5344	     -0.8076	  0.930996	  0.819993	 -0.130190	  0.944785	 -0.300718	 -0.490835	  0.202112	  0.847485	  0.861471	  0.257937	  0.437421	  146.19	    43	1.000000	 9.48738e+15	-1.61517e+16	-1.30399e+15	      166173	     7.91443	 -153.35	  151.45	  203.72	       29.700961	        30.50025	       31.903131	       29706.855	       30495.476	       31899.622	   9575290	  5.1086e+10	  0.053137	  0.016950	 -0.073497	  0.064864	 -0.995184	  0.842185	  0.808020	 -0.432702	  0.894143	 -0.115227	  0.817389	  0.335179	 -0.468540	  0.380320	  0.296924	  0.875896	 8.71633e+14	-1.54003e+15	   4979129	 1.97359e+10	  0.002933	  0.001139	  0.796119	  0.546687	  0.259477	  0.698738	  0.530634	 -0.684213	  0.136807	  0.716336	  0.069807	  0.990023	 -0.122399	  0.725934	  0.033742	  0.686936	 2.50782e+14	-1.24223e+15
0.759000	         0	        -1	       870	 5.98338e+11	  35896511	  29702.67024951	  30498.57759669	  31900.79234857	  -50.97	   77.76	   89.52	    205.39	     58.48	   0.26654	   0.03865	   9.10089	  170.18	  209.953930	  177.66	  0.016350	    0.016655	      0.2586	      0.5422	     -0.7995	  0.930320	  0.819157	 -0.155268	  0.951891	 -0.264188	 -0.482515	  0.160283	  0.861097	  0.862016	  0.261176	  0.434415	  146.39	    43	1.000000	   9.443e+15	-1.62845e+16	-1.31258e+15	      179515	     7.89726	 -212.08	  -80.43	  -83.95	       29.702659	       30.498548	       31.900771	       29708.674	       30493.014	       31896.813	   9659552	 5.14837e+10	  0.052613	  0.018413	 -0.078197	  0.066720	 -0.994703	  0.837663	  0.803420	 -0.436533	  0.894345	 -0.097909	  0.807328	  0.341364	 -0.481343	  0.397064	  0.289167	  0.871047	  8.1237e+14	-1.61991e+15	   4875914	 1.92984e+10	  0.003000	  0.001164	  0.799520	  0.549410	  0.242728	  0.691804	  0.525547	 -0.681651	  0.174468	  0.710572	  0.095299	  0.984052	 -0.150196	  0.725445	  0.034664	  0.687407	 2.51535e+14	-1.24431e+15
0.764000	         0	        -1	       839	 5.98475e+11	  35868644	  29704.10340090	  30496.68452318	  31898.42302133	  -51.35	   78.22	   89.67	    205.51	     56.47	   0.60339	   0.06791	   9.91936	  170.80	  210.215394	  177.67	  0.016501	    0.016722	       0.273	      0.5451	     -0.7926	  0.928404	  0.817877	 -0.180216	  0.956811	 -0.228111	 -0.474131	  0.118689	  0.872418	  0.861813	  0.265378	  0.432264	  146.59	    43	1.000000	 9.44581e+15	-1.62358e+16	-1.31795e+15	      164958	     7.99501	 -424.94	   35.92	  -31.17	        29.70404	       30.496663	       31.898414	       29710.467	       30490.484	       31894.012	   9716270	 5.17407e+10	  0.052065	  0.018045	 -0.082750	  0.067355	 -0.994292	  0.832998	  0.798908	 -0.438848	  0.894732	 -0.082868	  0.795537	  0.343998	 -0.498785	  0.417772	  0.284816	  0.862755	 8.30849e+14	-1.62501e+15	   4777643	 1.88406e+10	  0.003158	  0.001198	  0.813306	  0.548963	  0.192800	  0.685871	  0.521820	  0.679821	 -0.209197	 -0.702908	  0.118001	  0.977167	 -0.176696	  0.723823	  0.037178	  0.688984	 2.22382e+14	-1.17366e+15
0.769000	         0	        -1	       837	 5.98481e+11	  35830882	  29705.69867499	  30494.58442817	  31896.06495994	  -51.64	   78.33	   89.77	    205.60	     57.24	   0.64282	   0.03193	  10.58851	  170.75	  210.464245	  177.88	  0.016617	    0.016790	      0.2886	      0.5505	     -0.7833	  0.925925	  0.815687	 -0.201120	  0.959784	 -0.195872	 -0.466127	  0.082098	  0.880901	  0.861555	  0.268468	  0.430869	  146.79	    43	1.000000	 9.46873e+15	-1.62347e+16	-1.32215e+15	      161506	     7.93532	    7.49	   49.93	  -71.41	       29.705729	       30.494581	       31.896057	       29712.306	       30487.878	       31891.219	   9720219	 5.17085e+10	  0.051861	  0.017911	 -0.088893	  0.066103	 -0.993845	  0.828058	  0.795256	 -0.437160	  0.896556	 -0.071261	  0.783634	  0.340816	 -0.519387	  0.441372	  0.282897	  0.851563	 8.36887e+14	-1.62734e+15	   4726114	 1.86362e+10	  0.003238	  0.001216	  0.807714	  0.567158	  0.161025	  0.683117	  0.519314	  0.677951	 -0.240873	 -0.694524	  0.143405	  0.969976	 -0.196422	  0.720984	  0.033567	  0.692138	 2.13107e+14	 -1.1474e+15
0.774000	         0	        -1	       832	 5.98533e+11	  35795796	  29707.55166911	  30492.35093882	  31893.72628893	  -51.77	   78.55	   89.65	    205.70	     56.36	   0.94547	   0.05613	  11.09815	  170.95	  210.718438	  178.17	  0.016750	    0.016921	      0.3026	      0.5512	     -0.7776	  0.922740	  0.812962	 -0.217398	  0.961150	 -0.170087	 -0.459017	  0.053114	  0.886838	  0.861418	  0.270870	  0.429637	  146.99	    43	1.000000	 9.50002e+15	-1.62795e+16	-1.33193e+15	      161227	     7.93308	  -35.22	  -27.32	  250.30	         29.7075	       30.492371	       31.893733	       29714.193	       30485.205	       31888.436	   9733361	 5.17341e+10	  0.051760	  0.018117	 -0.098376	  0.067059	 -0.992887	  0.822967	  0.792362	 -0.430255	  0.900588	 -0.061817	  0.767789	  0.329076	 -0.549735	  0.474742	  0.283988	  0.833049	 8.32409e+14	-1.64632e+15	   4666950	 1.83923e+10	  0.003354	  0.001250	  0.814900	  0.560136	  0.148946	  0.679179	  0.514434	  0.673665	 -0.272920	 -0.686797	  0.165157	  0.961407	 -0.220045	  0.720346	  0.034807	  0.692741	 2.20892e+14	-1.14407e+15
0.779000	         0	        -1	       857	 5.98784e+11	  35769314	  29709.79125613	  30490.11349138	  31891.56788981	  -51.60	   78.85	   89.76	    205.83	     65.45	   0.84998	   0.01748	  11.56589	  169.20	  210.997435	  178.14	  0.017013	    0.017193	      0.3171	      0.5509	      -0.772	  0.919447	  0.810026	 -0.230879	  0.961251	 -0.150639	 -0.446985	  0.032732	  0.893942	  0.864233	  0.273726	  0.422108	  147.18	    43	1.000000	 9.50128e+15	-1.63071e+16	-1.33888e+15	      163039	     7.47196	 -320.95	  176.77	  302.82	       29.709785	         30.4901	       31.891558	       29716.169	        30482.48	       31885.667	   9754086	 5.17956e+10	  0.051645	  0.018312	 -0.106463	  0.073040	 -0.991630	  0.817710	  0.789995	 -0.419631	  0.906174	 -0.052514	  0.741049	  0.308606	 -0.596329	  0.524172	  0.289154	  0.801021	 8.31188e+14	-1.66897e+15	   4600782	 1.81137e+10	  0.003446	  0.001276	  0.819624	  0.547441	  0.168892	  0.678720	  0.509633	  0.665628	 -0.304123	 -0.681504	  0.176548	  0.951447	 -0.252150	  0.725100	  0.047520	  0.687002	 2.19407e+14	-1.13299e+15
0.784000	         0	        -1	       844	 5.99593e+11	  35775515	  29711.67382551	  30487.78339365	  31889.52165143	  -51.47	   78.88	   89.94	    206.02	     70.59	   0.31314	   0.08037	  12.25090	  168.65	  211.341371	  177.69	  0.017304	    0.017450	      0.3313	        0.54	     -0.7737	  0.914698	  0.805793	 -0.241840	  0.959850	 -0.142134	 -0.434315	  0.023909	  0.900444	  0.867689	  0.279495	  0.411095	  147.38	    43	1.000000	 9.46545e+15	-1.62732e+16	-1.36401e+15	      159737	     7.28169	  -32.30	   81.51	  235.35	       29.711604	       30.487822	        31.88952	       29718.094	        30479.65	       31882.986	   9799138	 5.19814e+10	  0.051381	  0.018397	 -0.115319	  0.075820	 -0.990431	  0.812863	  0.787748	 -0.410987	  0.910618	 -0.043189	  0.700581	  0.285168	 -0.654114	  0.583332	  0.299089	  0.755162	 8.17981e+14	-1.67625e+15	   4523369	 1.77847e+10	  0.003528	  0.001285	  0.828739	  0.532321	  0.172700	  0.696253	  0.514289	  0.659505	 -0.333279	 -0.673779	  0.142635	  0.935539	 -0.323143	  0.738044	  0.117010	  0.664530	 2.07293e+14	-1.09591e+15
0.789000	         0	        -1	       813	 6.00596e+11	  35792112	  29713.37612739	  30485.37994945	  31886.85582816	  -51.51	   79.01	   90.11	    206.22	     65.86	   0.52050	   0.05743	  12.72978	  169.62	  211.707914	  177.17	  0.017576	    0.017679	      0.3434	      0.5266	     -0.7777	  0.908876	  0.801757	 -0.252776	  0.957427	 -0.139419	 -0.424877	  0.019616	  0.905038	  0.869243	  0.288008	  0.401830	  147.58	    43	1.000000	  9.4266e+15	-1.62353e+16	-1.39278e+15	      157925	     7.43614	 -283.69	 -191.27	  287.98	       29.713327	       30.485369	       31.886884	       29720.009	       30476.803	       31880.187	   9848325	 5.22085e+10	  0.051144	  0.018514	 -0.120453	  0.079473	 -0.989533	  0.807692	  0.785382	 -0.403089	  0.914300	 -0.039670	 -0.656433	 -0.258655	  0.708656	  0.637663	  0.311692	  0.704438	  7.9518e+14	-1.67697e+15	   4445190	  1.7434e+10	  0.003708	  0.001327	  0.839627	  0.523577	  0.144546	  0.720208	  0.521777	  0.655855	 -0.368715	 -0.658713	  0.112633	  0.910628	 -0.397580	  0.746436	  0.186562	  0.638770	 2.01386e+14	-1.06312e+15
0.794000	         0	        -1	       819	 6.01203e+11	  35786161	  29715.01293268	  30482.63890630	  31884.25807566	  -51.47	   79.06	   90.02	    206.39	     65.15	   1.12445	   0.04509	  13.09344	  169.95	  212.032090	  176.98	  0.017746	    0.017768	      0.3527	      0.5169	       -0.78	  0.904330	  0.799033	 -0.263158	  0.956056	 -0.129250	 -0.416216	  0.008353	  0.909227	  0.870351	  0.293067	  0.395728	  147.78	    43	1.000000	 9.41515e+15	-1.61883e+16	  -1.415e+15	      157836	     7.45256	  -73.52	  390.69	 -157.85	       29.714981	       30.482669	        31.88427	       29721.911	       30473.917	       31877.345	   9875675	 5.23195e+10	  0.051003	  0.018315	 -0.126528	  0.080053	 -0.988728	  0.804119	  0.783611	 -0.396412	  0.917369	 -0.035939	 -0.603544	 -0.230905	  0.763163	  0.691804	  0.324217	  0.645206	 7.99604e+14	-1.67089e+15	   4380130	  1.7146e+10	  0.003886	  0.001372	  0.848108	  0.514077	  0.128206	  0.721204	  0.523197	 -0.650980	  0.400308	  0.644964	 -0.127611	 -0.895268	  0.426862	  0.748292	  0.195574	  0.633885	 1.93553e+14	-1.03559e+15
0.799000	         0	        -1	       846	 6.01696e+11	  35775252	  29716.59098125	  30479.73937021	  31881.72364723	  -51.39	   79.16	   89.89	    206.54	     67.38	   0.41212	   0.05190	  13.43144	  169.79	  212.345225	  176.74	  0.017948	    0.017862	      0.3614	      0.5075	     -0.7822	  0.899581	  0.796587	 -0.272836	  0.954675	 -0.118980	 -0.406820	 -0.002416	  0.913505	  0.871813	  0.297641	  0.389040	  147.98	    43	1.000000	 9.39714e+15	-1.61153e+16	-1.43358e+15	      159538	     7.35705	 -120.33	  300.17	  229.59	       29.716632	       30.479736	       31.881756	       29723.805	       30471.015	       31874.496	   9882200	 5.23204e+10	  0.051088	  0.018029	 -0.131369	  0.078248	 -0.988241	  0.801891	  0.782273	 -0.390741	  0.919967	 -0.031342	 -0.542812	 -0.202784	  0.815006	  0.743423	  0.335469	  0.578605	 8.04763e+14	-1.64948e+15	   4335299	 1.69614e+10	  0.003975	  0.001389	  0.855381	  0.506741	  0.107411	  0.718570	  0.523341	 -0.646010	  0.426152	  0.633298	 -0.138376	 -0.881286	  0.451871	  0.750682	  0.204279	  0.628288	 1.71269e+14	-9.99102e+14
0.805000	         0	        -1	       820	  6.0211e+11	  35757834	  29718.18266460	  30476.77579361	  31879.23293555	  -51.33	   79.17	   89.85	    206.68	     68.84	   1.11966	   0.07623	  13.78541	  169.70	  212.652848	  176.67	  0.018172	    0.017944	      0.3768	      0.5012	      -0.779	  0.894490	  0.793903	 -0.281006	  0.953175	 -0.111769	 -0.399786	 -0.010386	  0.916550	  0.872472	  0.302240	  0.383984	  148.17	    43	1.000000	 9.39653e+15	 -1.6034e+16	-1.45699e+15	      148016	     7.28169	   79.18	  232.11	 -208.50	       29.718177	       30.476747	       31.879163	       29725.737	       30468.063	       31871.679	   9876461	  5.2265e+10	  0.051145	  0.017706	 -0.135377	  0.076465	 -0.987839	  0.800607	  0.780914	 -0.385038	  0.922489	 -0.027554	 -0.478977	 -0.174222	  0.860365	  0.788877	  0.344471	  0.508933	 7.93563e+14	 -1.6093e+15	   4297908	 1.67958e+10	  0.004101	  0.001407	  0.866413	  0.486080	  0.114259	  0.714931	  0.520753	 -0.642006	  0.450906	  0.620091	 -0.148959	 -0.866724	  0.476026	  0.752090	  0.213243	  0.623608	 1.59468e+14	-9.61201e+14
0.810000	         0	        -1	       826	 6.02698e+11	  35749942	  29719.87605653	  30473.63230366	  31876.49927928	  -51.25	   79.17	   89.79	    206.84	     72.37	   0.26584	   0.01840	  13.90934	  169.79	  212.981435	  177.13	  0.018367	    0.018034	      0.3941	      0.4941	     -0.7749	  0.888779	  0.791401	 -0.288039	  0.951460	 -0.108428	 -0.392380	 -0.013979	  0.919697	  0.873539	  0.307454	  0.377361	  148.37	    43	1.000000	 9.45515e+15	-1.60437e+16	-1.47072e+15	      146460	     7.24214	 -181.28	  365.15	  177.54	       29.719879	       30.473642	       31.876484	       29727.701	       30465.062	       31868.832	   9856029	 5.21288e+10	  0.051327	  0.017432	 -0.137180	  0.075119	 -0.987694	  0.799444	  0.779591	 -0.378393	  0.925251	 -0.027020	 -0.423511	 -0.147097	  0.893869	  0.823078	  0.349677	  0.447514	 8.07092e+14	-1.59539e+15	   4278361	 1.67277e+10	  0.004155	  0.001415	  0.869849	  0.477784	  0.122823	  0.711070	  0.517963	 -0.638261	  0.477481	  0.603850	 -0.164317	 -0.850827	  0.499092	  0.752079	  0.219328	  0.621508	 1.66358e+14	-9.59205e+14
0.815000	         0	        -1	       825	 6.03213e+11	  35746157	  29721.75425883	  30470.50767511	  31873.56962128	  -51.14	   79.13	   89.60	    207.00	     71.37	   0.60322	   0.06323	  13.89296	  170.38	  213.300061	  177.75	  0.018458	    0.018087	      0.4079	        0.49	     -0.7704	  0.882620	  0.789123	 -0.293331	  0.950242	 -0.104869	 -0.380165	 -0.015293	  0.924792	  0.877173	  0.311138	  0.365734	  148.57	    43	1.000000	 9.52911e+15	-1.61167e+16	-1.49093e+15	      149805	     7.31899	  100.09	 -191.21	  101.50	       29.721766	        30.47052	       31.873509	       29729.708	       30462.097	       31865.888	   9846977	 5.20521e+10	  0.051461	  0.017349	 -0.138332	  0.073735	 -0.987637	  0.797767	  0.777946	 -0.370362	  0.928462	 -0.028117	 -0.364560	 -0.117448	  0.923743	  0.854358	  0.352370	  0.381979	 8.33412e+14	 -1.6132e+15	   4257237	 1.66681e+10	  0.004121	  0.001403	  0.868557	  0.478545	  0.128856	  0.708151	  0.517663	 -0.632512	  0.505888	  0.586520	 -0.179881	 -0.832478	  0.524046	  0.753373	  0.225962	  0.617552	 1.80302e+14	-9.76145e+14
0.820000	         0	        -1	       825	 6.03697e+11	  35738630	  29723.65471905	  30467.33871496	  31870.33975655	  -50.97	   79.06	   89.27	    207.14	     68.88	   0.73761	   0.03446	  13.69402	  170.79	  213.618035	  178.12	  0.018536	    0.018184	      0.4219	      0.4878	     -0.7642	  0.876321	  0.787038	 -0.297741	  0.949352	 -0.100408	 -0.368026	 -0.017098	  0.929658	  0.880856	  0.313750	  0.354477	  148.76	    43	1.000000	 9.57689e+15	-1.62042e+16	-1.50557e+15	      156549	     7.35481	 -175.50	   13.01	 -202.78	       29.723641	       30.467352	       31.870369	        29731.68	       30459.115	       31862.891	   9865216	 5.21093e+10	  0.051401	  0.017561	 -0.135159	  0.074377	 -0.988028	  0.795950	  0.776475	 -0.361882	  0.931713	 -0.030866	 -0.304693	 -0.086923	  0.948476	  0.881024	  0.352641	  0.315343	 8.46931e+14	-1.65072e+15	   4205836	 1.64614e+10	  0.004259	  0.001448	  0.880101	  0.450323	  0.150438	  0.707980	  0.521205	 -0.626708	  0.534612	  0.566946	 -0.196153	 -0.812350	  0.549191	  0.754162	  0.232975	  0.613972	  1.9614e+14	-9.92236e+14
